Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2020-04-13,US,United States of America,AMRO,31535,553167,2192,24829
2020-04-14,US,United States of America,AMRO,27094,580261,1857,26686
2020-04-15,US,United States of America,AMRO,25244,605505,1905,28591
2020-04-16,US,United States of America,AMRO,25259,630764,2432,31023
2020-04-17,US,United States of America,AMRO,25208,655972,2731,33754
2020-04-18,US,United States of America,AMRO,31494,687466,2445,36199
2020-04-19,US,United States of America,AMRO,30316,717782,2336,38535
2020-04-20,US,United States of America,AMRO,28281,746063,1848,40383
2020-04-21,US,United States of America,AMRO,26070,772133,1993,42376
2020-04-22,US,United States of America,AMRO,26428,798561,2077,44453
2020-04-23,US,United States of America,AMRO,25927,824488,2673,47126
2020-04-24,US,United States of America,AMRO,30470,854958,2221,49347
2020-04-25,US,United States of America,AMRO,33211,888169,1984,51331
2020-04-26,US,United States of America,AMRO,34778,922947,2103,53434
2020-04-27,US,United States of America,AMRO,33603,956550,1892,55326
2020-04-28,US,United States of America,AMRO,26063,982613,1535,56861
2020-04-29,US,United States of America,AMRO,23758,1006371,1489,58350
2020-04-30,US,United States of America,AMRO,23935,1030306,2111,60461
2020-05-01,US,United States of America,AMRO,26774,1057080,2417,62878
2020-05-02,US,United States of America,AMRO,31221,1088301,2238,65116
2020-05-03,US,United States of America,AMRO,33082,1121383,1953,67069
2020-05-04,US,United States of America,AMRO,28292,1149675,1609,68678
2020-05-05,US,United States of America,AMRO,25927,1175602,1412,70090
2020-05-06,US,United States of America,AMRO,22324,1197926,1271,71361
2020-05-07,US,United States of America,AMRO,22878,1220804,2434,73795
2020-05-08,US,United States of America,AMRO,25440,1246244,2341,76136
2020-05-09,US,United States of America,AMRO,28552,1274796,2033,78169
2020-05-10,US,United States of America,AMRO,28833,1303629,1658,79827
2020-05-11,US,United States of America,AMRO,25917,1329546,1491,81318
2020-05-12,US,United States of America,AMRO,20656,1350202,1073,82391
2020-05-13,US,United States of America,AMRO,19950,1370152,1034,83425
2020-05-14,US,United States of America,AMRO,23902,1394054,1533,84958
2020-05-15,US,United States of America,AMRO,17336,1411390,1507,86465
2020-05-16,US,United States of America,AMRO,34643,1446033,1943,88408
2020-05-17,US,United States of America,AMRO,26628,1472661,1549,89957
2020-05-18,US,United States of America,AMRO,26081,1498742,1239,91196
2020-05-19,US,United States of America,AMRO,19917,1518659,927,92123
2020-05-20,US,United States of America,AMRO,22744,1541403,946,93069
2020-05-21,US,United States of America,AMRO,21923,1563326,1179,94248
2020-05-22,US,United States of America,AMRO,23506,1586832,1374,95622
2020-05-23,US,United States of America,AMRO,26191,1613023,1083,96705
2020-05-24,US,United States of America,AMRO,25963,1638986,1810,98515
2020-05-25,US,United States of America,AMRO,21465,1660451,937,99452
2020-05-26,US,United States of America,AMRO,20651,1681102,788,100240
2020-05-27,US,United States of America,AMRO,19379,1700481,687,100927
2020-05-28,US,United States of America,AMRO,17510,1717991,811,101738
2020-05-29,US,United States of America,AMRO,19508,1737499,1285,103023
2020-05-30,US,United States of America,AMRO,24182,1761681,1251,104274
2020-05-31,US,United States of America,AMRO,23741,1785422,1051,105325
2020-06-01,US,United States of America,AMRO,24127,1809549,906,106231
2020-06-02,US,United States of America,AMRO,21466,1831015,673,106904
2020-06-03,US,United States of America,AMRO,17157,1848172,691,107595
2020-06-04,US,United States of America,AMRO,20974,1869146,934,108529
2020-06-05,US,United States of America,AMRO,20695,1889841,1022,109551
2020-06-06,US,United States of America,AMRO,20870,1910711,885,110436
2020-06-07,US,United States of America,AMRO,24491,1935202,876,111312
2020-06-08,US,United States of America,AMRO,23285,1958487,669,111981
2020-06-09,US,United States of America,AMRO,18455,1976942,593,112574
2020-06-10,US,United States of America,AMRO,18151,1995093,776,113350
2020-06-11,US,United States of America,AMRO,18581,2013674,827,114177
2020-06-12,US,United States of America,AMRO,22181,2035855,882,115059
2020-06-13,US,United States of America,AMRO,22890,2058745,888,115947
2020-06-14,US,United States of America,AMRO,28333,2087078,735,116682
2020-06-15,US,United States of America,AMRO,26434,2113512,685,117367
2020-06-16,US,United States of America,AMRO,20778,2134290,489,117856
2020-06-17,US,United States of America,AMRO,20591,2154881,525,118381
2020-06-18,US,United States of America,AMRO,24777,2179658,674,119055
2020-06-19,US,United States of America,AMRO,25816,2205474,684,119739
2020-06-20,US,United States of America,AMRO,28520,2233994,643,120382
2020-06-21,US,United States of America,AMRO,33105,2267099,755,121137
2020-06-22,US,United States of America,AMRO,33467,2300566,576,121713
2020-06-23,US,United States of America,AMRO,27345,2327911,413,122126
2020-06-24,US,United States of America,AMRO,28698,2356609,415,122541
2020-06-25,US,United States of America,AMRO,37887,2394496,746,123287
2020-06-26,US,United States of America,AMRO,37320,2431816,692,123979
2020-06-27,US,United States of America,AMRO,47021,2478837,2533,126512
2020-06-28,US,United States of America,AMRO,46540,2525377,706,127218
2020-06-29,US,United States of America,AMRO,43653,2569030,593,127811
2020-06-30,US,United States of America,AMRO,37583,2606613,439,128250
2020-07-01,US,United States of America,AMRO,38517,2645130,461,128711
2020-07-02,US,United States of America,AMRO,47253,2692383,662,129373
2020-07-03,US,United States of America,AMRO,59342,2751725,782,130155
2020-07-04,US,United States of America,AMRO,55452,2807177,704,130859
2020-07-05,US,United States of America,AMRO,60366,2867543,810,131669
2020-07-06,US,United States of America,AMRO,48978,2916521,539,132208
2020-07-07,US,United States of America,AMRO,40413,2956934,460,132668
2020-07-08,US,United States of America,AMRO,50763,3007697,598,133266
2020-07-09,US,United States of America,AMRO,56754,3064451,928,134194
2020-07-10,US,United States of America,AMRO,64775,3129226,1079,135273
2020-07-11,US,United States of America,AMRO,61943,3191169,961,136234
2020-07-12,US,United States of America,AMRO,68579,3259748,964,137198
2020-07-13,US,United States of America,AMRO,68262,3328010,889,138087
2020-07-14,US,United States of America,AMRO,58680,3386690,840,138927
2020-07-15,US,United States of America,AMRO,56287,3442977,731,139658
2020-07-16,US,United States of America,AMRO,64516,3507493,914,140572
2020-07-17,US,United States of America,AMRO,72389,3579882,1122,141694
2020-07-18,US,United States of America,AMRO,69181,3649063,1089,142783
2020-07-19,US,United States of America,AMRO,76952,3726015,1081,143864
2020-07-20,US,United States of America,AMRO,67324,3793339,1005,144869
2020-07-21,US,United States of America,AMRO,60012,3853351,932,145801
2020-07-22,US,United States of America,AMRO,58519,3911870,867,146668
2020-07-23,US,United States of America,AMRO,63336,3975206,1193,147861
2020-07-24,US,United States of America,AMRO,72416,4047622,1191,149052
2020-07-25,US,United States of America,AMRO,73142,4120764,1254,150306
2020-07-26,US,United States of America,AMRO,73152,4193916,1284,151590
2020-07-27,US,United States of America,AMRO,61596,4255512,1148,152738
2020-07-28,US,United States of America,AMRO,57759,4313271,951,153689
2020-07-29,US,United States of America,AMRO,54007,4367278,936,154625
2020-07-30,US,United States of America,AMRO,58708,4425986,1163,155788
2020-07-31,US,United States of America,AMRO,64855,4490841,1179,156967
2020-08-01,US,United States of America,AMRO,66141,4556982,1400,158367
2020-08-02,US,United States of America,AMRO,68184,4625166,1369,159736
2020-08-03,US,United States of America,AMRO,56412,4681578,1164,160900
2020-08-04,US,United States of America,AMRO,50849,4732427,922,161822
2020-08-05,US,United States of America,AMRO,45329,4777756,853,162675
2020-08-06,US,United States of America,AMRO,52056,4829812,1072,163747
2020-08-07,US,United States of America,AMRO,55592,4885404,1260,165007
2020-08-08,US,United States of America,AMRO,53165,4938569,1211,166218
2020-08-09,US,United States of America,AMRO,62506,5001075,1317,167535
2020-08-10,US,United States of America,AMRO,51679,5052754,1043,168578
2020-08-11,US,United States of America,AMRO,46473,5099227,900,169478
2020-08-12,US,United States of America,AMRO,43377,5142604,795,170273
2020-08-13,US,United States of America,AMRO,58958,5201562,1098,171371
2020-08-14,US,United States of America,AMRO,54392,5255954,1326,172697
2020-08-15,US,United States of America,AMRO,51522,5307476,1195,173892
2020-08-16,US,United States of America,AMRO,56261,5363737,1047,174939
2020-08-17,US,United States of America,AMRO,51137,5414874,952,175891
2020-08-18,US,United States of America,AMRO,41495,5456369,889,176780
2020-08-19,US,United States of America,AMRO,41589,5497958,637,177417
2020-08-20,US,United States of America,AMRO,41625,5539583,928,178345
2020-08-21,US,United States of America,AMRO,46574,5586157,1264,179609
2020-08-22,US,United States of America,AMRO,46187,5632344,1000,180609
2020-08-23,US,United States of America,AMRO,47181,5679525,1007,181616
2020-08-24,US,United States of America,AMRO,42550,5722075,1006,182622
2020-08-25,US,United States of America,AMRO,36210,5758285,836,183458
2020-08-26,US,United States of America,AMRO,35716,5794001,584,184042
2020-08-27,US,United States of America,AMRO,40574,5834575,880,184922
2020-08-28,US,United States of America,AMRO,46430,5881005,1062,185984
2020-08-29,US,United States of America,AMRO,46920,5927925,940,186924
2020-08-30,US,United States of America,AMRO,46546,5974471,1035,187959
2020-08-31,US,United States of America,AMRO,40908,6015379,839,188798
2020-09-01,US,United States of America,AMRO,36635,6052014,717,189515
2020-09-02,US,United States of America,AMRO,38696,6090710,553,190068
2020-09-03,US,United States of America,AMRO,39178,6129888,860,190928
2020-09-04,US,United States of America,AMRO,43647,6173535,884,191812
2020-09-05,US,United States of America,AMRO,45272,6218807,948,192760
2020-09-06,US,United States of America,AMRO,50917,6269724,904,193664
2020-09-07,US,United States of America,AMRO,41129,6310853,801,194465
2020-09-08,US,United States of America,AMRO,34237,6345090,685,195150
2020-09-09,US,United States of America,AMRO,24876,6369966,417,195567
2020-09-10,US,United States of America,AMRO,28054,6398020,553,196120
2020-09-11,US,United States of America,AMRO,34660,6432680,826,196946
2020-09-12,US,United States of America,AMRO,38583,6471263,832,197778
2020-09-13,US,United States of America,AMRO,44082,6515345,863,198641
2020-09-14,US,United States of America,AMRO,40371,6555716,662,199303
2020-09-15,US,United States of America,AMRO,32888,6588604,720,200023
2020-09-16,US,United States of America,AMRO,34336,6622940,359,200382
2020-09-17,US,United States of America,AMRO,36815,6659755,801,201183
2020-09-18,US,United States of America,AMRO,43910,6703665,1099,202282
2020-09-19,US,United States of America,AMRO,44530,6748195,732,203014
2020-09-20,US,United States of America,AMRO,48127,6796322,803,203817
2020-09-21,US,United States of America,AMRO,42181,6838503,674,204491
2020-09-22,US,United States of America,AMRO,34450,6872953,484,204975
2020-09-23,US,United States of America,AMRO,41398,6914351,537,205512
2020-09-24,US,United States of America,AMRO,49528,6963879,660,206172
2020-09-25,US,United States of America,AMRO,41641,7005520,903,207075
2020-09-26,US,United States of America,AMRO,45961,7051481,740,207815
2020-09-27,US,United States of America,AMRO,49615,7101096,778,208593
2020-09-28,US,United States of America,AMRO,42035,7143131,664,209257
2020-09-29,US,United States of America,AMRO,35551,7178682,502,209759
2020-09-30,US,United States of America,AMRO,38402,7217084,400,210159
2020-10-01,US,United States of America,AMRO,38881,7255965,795,210954
2020-10-02,US,United States of America,AMRO,45920,7301885,686,211640
2020-10-03,US,United States of America,AMRO,46624,7348509,733,212373
2020-10-04,US,United States of America,AMRO,50935,7399444,907,213280
2020-10-05,US,United States of America,AMRO,47727,7447171,565,213845
2020-10-06,US,United States of America,AMRO,35774,7482945,598,214443
2020-10-07,US,United States of America,AMRO,41602,7524547,508,214951
2020-10-08,US,United States of America,AMRO,41654,7566201,635,215586
2020-10-09,US,United States of America,AMRO,52594,7618795,782,216368
2020-10-10,US,United States of America,AMRO,56104,7674899,735,217103
2020-10-11,US,United States of America,AMRO,58794,7733693,792,217895
2020-10-12,US,United States of America,AMRO,54216,7787909,681,218576
2020-10-13,US,United States of America,AMRO,44423,7832332,573,219149
2020-10-14,US,United States of America,AMRO,49144,7881476,497,219646
2020-10-15,US,United States of America,AMRO,50497,7931973,652,220298
2020-10-16,US,United States of America,AMRO,57229,7989202,821,221119
2020-10-17,US,United States of America,AMRO,63046,8052248,697,221816
2020-10-18,US,United States of America,AMRO,69079,8121327,880,222696
2020-10-19,US,United States of America,AMRO,54548,8175875,693,223389
2020-10-20,US,United States of America,AMRO,48887,8224762,733,224122
2020-10-21,US,United States of America,AMRO,61362,8286124,612,224734
2020-10-22,US,United States of America,AMRO,58741,8344865,791,225525
2020-10-23,US,United States of America,AMRO,68657,8413522,1059,226584
2020-10-24,US,United States of America,AMRO,74903,8488425,916,227500
2020-10-25,US,United States of America,AMRO,82340,8570765,919,228419
2020-10-26,US,United States of America,AMRO,76181,8646946,836,229255
2020-10-27,US,United States of America,AMRO,65610,8712556,601,229856
2020-10-28,US,United States of America,AMRO,69584,8782140,682,230538
2020-10-29,US,United States of America,AMRO,74961,8857101,896,231434
2020-10-30,US,United States of America,AMRO,84410,8941511,1063,232497
2020-10-31,US,United States of America,AMRO,91130,9032641,1110,233607
2020-11-01,US,United States of America,AMRO,97518,9130159,908,234515
2020-11-02,US,United States of America,AMRO,92783,9222942,942,235457
2020-11-03,US,United States of America,AMRO,141582,9364524,708,236165
2020-11-04,US,United States of America,AMRO,87188,9451712,738,236903
2020-11-05,US,United States of America,AMRO,98499,9550211,1031,237934
2020-11-06,US,United States of America,AMRO,113875,9664086,1298,239232
2020-11-07,US,United States of America,AMRO,122830,9786916,1227,240459
2020-11-08,US,United States of America,AMRO,133337,9920253,1260,241719
2020-11-09,US,United States of America,AMRO,129810,10050063,1095,242814
2020-11-10,US,United States of America,AMRO,111648,10161711,882,243696
2020-11-11,US,United States of America,AMRO,124487,10286198,930,244626
2020-11-12,US,United States of America,AMRO,145951,10432149,1674,246300
2020-11-13,US,United States of America,AMRO,153660,10585809,1518,247818
2020-11-14,US,United States of America,AMRO,162300,10748109,1347,249165
2020-11-15,US,United States of America,AMRO,176989,10925098,1271,250436
2020-11-16,US,United States of America,AMRO,164239,11089337,1472,251908
2020-11-17,US,United States of America,AMRO,137564,11226901,1027,252935
2020-11-18,US,United States of America,AMRO,153374,11380275,1018,253953
2020-11-19,US,United States of America,AMRO,167352,11547627,1591,255544
2020-11-20,US,United States of America,AMRO,170904,11718531,1833,257377
2020-11-21,US,United States of America,AMRO,188681,11907212,1920,259297
2020-11-22,US,United States of America,AMRO,193369,12100581,1959,261256
2020-11-23,US,United States of America,AMRO,173861,12274442,1724,262980
2020-11-24,US,United States of America,AMRO,149783,12424225,1303,264283
2020-11-25,US,United States of America,AMRO,160411,12584636,1413,265696
2020-11-26,US,United States of America,AMRO,175183,12759819,1889,267585
2020-11-27,US,United States of America,AMRO,194100,12953919,2289,269874
2020-11-28,US,United States of America,AMRO,145029,13098948,1674,271548
2020-11-29,US,United States of America,AMRO,164034,13262982,1658,273206
2020-11-30,US,United States of America,AMRO,144575,13407557,1506,274712
2020-12-01,US,United States of America,AMRO,141072,13548629,1281,275993
2020-12-02,US,United States of America,AMRO,151905,13700534,1546,277539
2020-12-03,US,United States of America,AMRO,192718,13893252,2379,279918
2020-12-04,US,United States of America,AMRO,210074,14103326,2756,282674
2020-12-05,US,United States of America,AMRO,216782,14320108,2740,285414
2020-12-06,US,United States of America,AMRO,223806,14543914,2593,288007
2020-12-07,US,United States of America,AMRO,205575,14749489,2376,290383
2020-12-08,US,United States of America,AMRO,176909,14926398,1588,291971
2020-12-09,US,United States of America,AMRO,183091,15109489,1973,293944
2020-12-10,US,United States of America,AMRO,226982,15336471,2561,296505
2020-12-11,US,United States of America,AMRO,221251,15557722,3323,299828
2020-12-12,US,United States of America,AMRO,208835,15766557,2705,302533
2020-12-13,US,United States of America,AMRO,245839,16012396,3188,305721
2020-12-14,US,United States of America,AMRO,217153,16229549,2440,308161
2020-12-15,US,United States of America,AMRO,181275,16410824,2037,310198
2020-12-16,US,United States of America,AMRO,198204,16609028,1955,312153
2020-12-17,US,United States of America,AMRO,198650,16807678,2758,314911
2020-12-18,US,United States of America,AMRO,240266,17047944,3389,318300
2020-12-19,US,United States of America,AMRO,246505,17294449,3338,321638
2020-12-20,US,United States of America,AMRO,235875,17530324,2949,324587
2020-12-21,US,United States of America,AMRO,202289,17732613,2727,327314
2020-12-22,US,United States of America,AMRO,186429,17919042,2090,329404
2020-12-23,US,United States of America,AMRO,183553,18102595,2129,331533
2020-12-24,US,United States of America,AMRO,197759,18300354,2891,334424
2020-12-25,US,United States of America,AMRO,226200,18526554,3238,337662
2020-12-26,US,United States of America,AMRO,202550,18729104,3021,340683
2020-12-27,US,United States of America,AMRO,161342,18890446,2237,342920
2020-12-28,US,United States of America,AMRO,147119,19037565,1650,344570
2020-12-29,US,United States of America,AMRO,154342,19191907,1903,346473
2020-12-30,US,United States of America,AMRO,176774,19368681,2180,348653
2020-12-31,US,United States of America,AMRO,208904,19577585,3351,352004
2021-01-01,US,United States of America,AMRO,235818,19813403,3763,355767
2021-01-02,US,United States of America,AMRO,229492,20042895,3754,359521
2021-01-03,US,United States of America,AMRO,228546,20271441,3049,362570
2021-01-04,US,United States of America,AMRO,225318,20496759,2384,364954
2021-01-05,US,United States of America,AMRO,205458,20702217,2044,366998
2021-01-06,US,United States of America,AMRO,174314,20876531,2029,369027
2021-01-07,US,United States of America,AMRO,242441,21118972,3496,372523
2021-01-08,US,United States of America,AMRO,257750,21376722,3855,376378
2021-01-09,US,United States of America,AMRO,269765,21646487,3978,380356
2021-01-10,US,United States of America,AMRO,292105,21938592,3711,384067
2021-01-11,US,United States of America,AMRO,256294,22194886,3411,387478
2021-01-12,US,United States of America,AMRO,224484,22419370,2555,390033
2021-01-13,US,United States of America,AMRO,204122,22623492,2534,392567
2021-01-14,US,United States of America,AMRO,217776,22841268,3600,396167
2021-01-15,US,United States of America,AMRO,226378,23067646,4066,400233
2021-01-16,US,United States of America,AMRO,223583,23291229,3762,403995
2021-01-17,US,United States of America,AMRO,237318,23528547,3384,407379
2021-01-18,US,United States of America,AMRO,209511,23738058,3549,410928
2021-01-19,US,United States of America,AMRO,186583,23924641,2600,413528
2021-01-20,US,United States of America,AMRO,154205,24078846,2250,415778
2021-01-21,US,United States of America,AMRO,150233,24229079,2738,418516
2021-01-22,US,United States of America,AMRO,188266,24417345,3826,422342
2021-01-23,US,United States of America,AMRO,187644,24604989,3853,426195
2021-01-24,US,United States of America,AMRO,189419,24794408,3679,429874
2021-01-25,US,United States of America,AMRO,165512,24959920,3073,432947
2021-01-26,US,United States of America,AMRO,141554,25101474,2477,435424
2021-01-27,US,United States of America,AMRO,135591,25237065,2037,437461
2021-01-28,US,United States of America,AMRO,145943,25383008,3576,441037
2021-01-29,US,United States of America,AMRO,158965,25541973,3950,444987
2021-01-30,US,United States of America,AMRO,156822,25698795,3870,448857
2021-01-31,US,United States of America,AMRO,164238,25863033,3266,452123
2021-02-01,US,United States of America,AMRO,138823,26001856,2827,454950
2021-02-02,US,United States of America,AMRO,111938,26113794,2291,457241
2021-02-03,US,United States of America,AMRO,129043,26242837,2229,459470
2021-02-04,US,United States of America,AMRO,121330,26364167,2947,462417
2021-02-05,US,United States of America,AMRO,108669,26472836,3280,465697
2021-02-06,US,United States of America,AMRO,122620,26595456,3127,468824
2021-02-07,US,United States of America,AMRO,124827,26720283,3399,472223
2021-02-08,US,United States of America,AMRO,110180,26830463,2803,475026
2021-02-09,US,United States of America,AMRO,92931,26923394,1771,476797
2021-02-10,US,United States of America,AMRO,80726,27004120,1668,478465
2021-02-11,US,United States of America,AMRO,91417,27095537,2470,480935
2021-02-12,US,United States of America,AMRO,98339,27193876,2813,483748
2021-02-13,US,United States of America,AMRO,99548,27293424,3252,487000
2021-02-14,US,United States of America,AMRO,97431,27390855,5061,492061
2021-02-15,US,United States of America,AMRO,85221,27476076,3316,495377
2021-02-16,US,United States of America,AMRO,67413,27543489,1572,496949
2021-02-17,US,United States of America,AMRO,58066,27601555,1387,498336
2021-02-18,US,United States of America,AMRO,56871,27658426,1407,499743
2021-02-19,US,United States of America,AMRO,63770,27722196,2181,501924
2021-02-20,US,United States of America,AMRO,68568,27790764,2247,504171
2021-02-21,US,United States of America,AMRO,73576,27864340,2322,506493
2021-02-22,US,United States of America,AMRO,65510,27929850,1839,508332
2021-02-23,US,United States of America,AMRO,56628,27986478,1525,509857
2021-02-24,US,United States of America,AMRO,55821,28042299,1487,511344
2021-02-25,US,United States of America,AMRO,70162,28112461,1718,513062
2021-02-26,US,United States of America,AMRO,72358,28184819,1975,515037
2021-02-27,US,United States of America,AMRO,71998,28256817,2850,517887
2021-02-28,US,United States of America,AMRO,73274,28330091,1966,519853
2021-03-01,US,United States of America,AMRO,68298,28398389,1634,521487
2021-03-02,US,United States of America,AMRO,52570,28450959,1026,522513
2021-03-03,US,United States of America,AMRO,51114,28502073,1323,523836
2021-03-04,US,United States of America,AMRO,53761,28555834,1128,524964
2021-03-05,US,United States of America,AMRO,66043,28621877,1896,526860
2021-03-06,US,United States of America,AMRO,64859,28686736,1515,528375
2021-03-07,US,United States of America,AMRO,64094,28750830,1924,530299
2021-03-08,US,United States of America,AMRO,57710,28808540,1277,531576
2021-03-09,US,United States of America,AMRO,43758,28852298,895,532471
2021-03-10,US,United States of America,AMRO,42703,28895001,802,533273
2021-03-11,US,United States of America,AMRO,54088,28949089,1201,534474
2021-03-12,US,United States of America,AMRO,61755,29010844,1576,536050
2021-03-13,US,United States of America,AMRO,59764,29070608,1317,537367
2021-03-14,US,United States of America,AMRO,64222,29134830,1491,538858
2021-03-15,US,United States of America,AMRO,52274,29187104,958,539816
2021-03-16,US,United States of America,AMRO,47230,29234334,651,540467
2021-03-17,US,United States of America,AMRO,43532,29277866,693,541160
2021-03-18,US,United States of America,AMRO,51806,29329672,853,542013
2021-03-19,US,United States of America,AMRO,59588,29389260,1075,543088
2021-03-20,US,United States of America,AMRO,63099,29452359,956,544044
2021-03-21,US,United States of America,AMRO,62022,29514381,1078,545122
2021-03-22,US,United States of America,AMRO,58456,29572837,718,545840
2021-03-23,US,United States of America,AMRO,45228,29618065,553,546393
2021-03-24,US,United States of America,AMRO,48228,29666293,938,547331
2021-03-25,US,United States of America,AMRO,57684,29723977,753,548084
2021-03-26,US,United States of America,AMRO,68021,29791998,1126,549210
2021-03-27,US,United States of America,AMRO,65367,29857365,981,550191
2021-03-28,US,United States of America,AMRO,74834,29932199,1042,551233
2021-03-29,US,United States of America,AMRO,63203,29995402,851,552084
